Secchi Depth(m),Depth(m),DO(mg/l),Temperature (deg cels),Salinity(ppt),pH,Turbidity(NTU),Phosphate,Ammonium,Nitrate+Nitrite,Chlorophyll-a (ug/l),year,month,day,Julian Year,decimal year,sin(month),cos(month),DIN,N/P,ATemp_mean,ATemp_max,ATemp_min,RH_mean,RH_max,RH_min,BP_mean,BP_max,BP_min,WSpd_mean,WSpd_max,WSpd_min,MaxWSpd_mean,MaxWSpd_max,MaxWSpd_min,Wdir_mean,Wdir_max,Wdir_min,SDWDir_mean,SDWDir_max,SDWDir_min,TotPAR_mean,TotPAR_max,TotPAR_min,TotPrcp_mean,TotPrcp_max,TotPrcp_min,ATemp_mean_1dlag,ATemp_max_1dlag,ATemp_min_1dlag,RH_mean_1dlag,RH_max_1dlag,RH_min_1dlag,BP_mean_1dlag,BP_max_1dlag,BP_min_1dlag,WSpd_mean_1dlag,WSpd_max_1dlag,WSpd_min_1dlag,MaxWSpd_mean_1dlag,MaxWSpd_max_1dlag,MaxWSpd_min_1dlag,Wdir_mean_1dlag,Wdir_max_1dlag,Wdir_min_1dlag,SDWDir_mean_1dlag,SDWDir_max_1dlag,SDWDir_min_1dlag,TotPAR_mean_1dlag,TotPAR_max_1dlag,TotPAR_min_1dlag,TotPrcp_mean_1dlag,TotPrcp_max_1dlag,TotPrcp_min_1dlag,ATemp_mean_2dlag,ATemp_max_2dlag,ATemp_min_2dlag,RH_mean_2dlag,RH_max_2dlag,RH_min_2dlag,BP_mean_2dlag,BP_max_2dlag,BP_min_2dlag,WSpd_mean_2dlag,WSpd_max_2dlag,WSpd_min_2dlag,MaxWSpd_mean_2dlag,MaxWSpd_max_2dlag,MaxWSpd_min_2dlag,Wdir_mean_2dlag,Wdir_max_2dlag,Wdir_min_2dlag,SDWDir_mean_2dlag,SDWDir_max_2dlag,SDWDir_min_2dlag,TotPAR_mean_2dlag,TotPAR_max_2dlag,TotPAR_min_2dlag,TotPrcp_mean_2dlag,TotPrcp_max_2dlag,TotPrcp_min_2dlag,ATemp_mean_3dlag,ATemp_max_3dlag,ATemp_min_3dlag,RH_mean_3dlag,RH_max_3dlag,RH_min_3dlag,BP_mean_3dlag,BP_max_3dlag,BP_min_3dlag,WSpd_mean_3dlag,WSpd_max_3dlag,WSpd_min_3dlag,MaxWSpd_mean_3dlag,MaxWSpd_max_3dlag,MaxWSpd_min_3dlag,Wdir_mean_3dlag,Wdir_max_3dlag,Wdir_min_3dlag,SDWDir_mean_3dlag,SDWDir_max_3dlag,SDWDir_min_3dlag,TotPAR_mean_3dlag,TotPAR_max_3dlag,TotPAR_min_3dlag,TotPrcp_mean_3dlag,TotPrcp_max_3dlag,TotPrcp_min_3dlag,ATemp_mean_4dlag,ATemp_max_4dlag,ATemp_min_4dlag,RH_mean_4dlag,RH_max_4dlag,RH_min_4dlag,BP_mean_4dlag,BP_max_4dlag,BP_min_4dlag,WSpd_mean_4dlag,WSpd_max_4dlag,WSpd_min_4dlag,MaxWSpd_mean_4dlag,MaxWSpd_max_4dlag,MaxWSpd_min_4dlag,Wdir_mean_4dlag,Wdir_max_4dlag,Wdir_min_4dlag,SDWDir_mean_4dlag,SDWDir_max_4dlag,SDWDir_min_4dlag,TotPAR_mean_4dlag,TotPAR_max_4dlag,TotPAR_min_4dlag,TotPrcp_mean_4dlag,TotPrcp_max_4dlag,TotPrcp_min_4dlag,ATemp_mean_5dlag,ATemp_max_5dlag,ATemp_min_5dlag,RH_mean_5dlag,RH_max_5dlag,RH_min_5dlag,BP_mean_5dlag,BP_max_5dlag,BP_min_5dlag,WSpd_mean_5dlag,WSpd_max_5dlag,WSpd_min_5dlag,MaxWSpd_mean_5dlag,MaxWSpd_max_5dlag,MaxWSpd_min_5dlag,Wdir_mean_5dlag,Wdir_max_5dlag,Wdir_min_5dlag,SDWDir_mean_5dlag,SDWDir_max_5dlag,SDWDir_min_5dlag,TotPAR_mean_5dlag,TotPAR_max_5dlag,TotPAR_min_5dlag,TotPrcp_mean_5dlag,TotPrcp_max_5dlag,TotPrcp_min_5dlag,ATemp_mean_6dlag,ATemp_max_6dlag,ATemp_min_6dlag,RH_mean_6dlag,RH_max_6dlag,RH_min_6dlag,BP_mean_6dlag,BP_max_6dlag,BP_min_6dlag,WSpd_mean_6dlag,WSpd_max_6dlag,WSpd_min_6dlag,MaxWSpd_mean_6dlag,MaxWSpd_max_6dlag,MaxWSpd_min_6dlag,Wdir_mean_6dlag,Wdir_max_6dlag,Wdir_min_6dlag,SDWDir_mean_6dlag,SDWDir_max_6dlag,SDWDir_min_6dlag,TotPAR_mean_6dlag,TotPAR_max_6dlag,TotPAR_min_6dlag,TotPrcp_mean_6dlag,TotPrcp_max_6dlag,TotPrcp_min_6dlag,ATemp_mean_7dlag,ATemp_max_7dlag,ATemp_min_7dlag,RH_mean_7dlag,RH_max_7dlag,RH_min_7dlag,BP_mean_7dlag,BP_max_7dlag,BP_min_7dlag,WSpd_mean_7dlag,WSpd_max_7dlag,WSpd_min_7dlag,MaxWSpd_mean_7dlag,MaxWSpd_max_7dlag,MaxWSpd_min_7dlag,Wdir_mean_7dlag,Wdir_max_7dlag,Wdir_min_7dlag,SDWDir_mean_7dlag,SDWDir_max_7dlag,SDWDir_min_7dlag,TotPAR_mean_7dlag,TotPAR_max_7dlag,TotPAR_min_7dlag,TotPrcp_mean_7dlag,TotPrcp_max_7dlag,TotPrcp_min_7dlag
1,3.9,6.03,26.7,29.4,8.3,11.8,0.003,0.013,0.004,8.71,2012,10,2,2012.752909,2012.75,-1,-1.84E-16,0.017,5.666666667,24.19375,27.6,20.9,75.96875,93,56,1010.833333,1016,1007,3.088541667,7.2,0.3,4.561458333,10.2,0.6,262.7916667,336,1,9.760416667,24,0,396.5729167,1511,1.2,0,0,0,26.88125,29.5,23.7,81.15625,93,71,1005.40625,1007,1004,5.577083333,8.2,1.6,8.223958333,12.8,2.4,214.8541667,292,190,10.20833333,20,8,303.0520833,1292.7,1.5,0.054166667,3.3,0,25.659375,28.5,22.5,82.26041667,95,68,1009.625,1012,1007,3.36875,6.1,1.2,4.939583333,8.7,1.7,149.3125,232,27,10,16,5,250.68125,1159.4,1.5,0.016666667,1.3,0,25.078125,29.9,21.5,82.35416667,95,63,1014,1016,1012,2.052083333,3.8,0.4,3.052083333,5.9,0.9,94.97916667,359,1,11.375,34,1,351.4270833,1533.5,1.5,0,0,0,24.85,29.8,21.6,83.1875,96,60,1017.260417,1019,1015,1.982291667,4.6,0.3,2.925,6.3,0.9,111.9479167,360,1,11.89583333,61,5,318.0958333,1622.6,1.5,0,0,0,25.00104167,30.2,20.4,81.47916667,96,55,1019.229167,1021,1018,1.572916667,3.4,0,2.413541667,5.4,0.4,143.2916667,357,2,13.875,50,0,459.6572917,1585.9,1.5,0,0,0,25.16354167,28.1,21.5,77.30208333,94,66,1019.541667,1021,1018,3.097916667,5.5,0.2,4.6125,7.9,0.5,126.0729167,346,3,11.0625,37,0,457.290625,1745.8,1.5,0,0,0,22.9625,28.5,15.4,73.15625,91,56,1019.552083,1021,1018,2.935416667,5.9,0.8,4.210416667,8,1,76.98958333,358,1,9.822916667,29,3,416.865625,1483.5,0.8,0,0,0
0.6,2,6.58,26.7,13.7,8.2,13.8,0.003,0.013,0.037,12.07,2012,10,2,2012.752909,2012.75,-1,-1.84E-16,0.05,16.66666667,24.19375,27.6,20.9,75.96875,93,56,1010.833333,1016,1007,3.088541667,7.2,0.3,4.561458333,10.2,0.6,262.7916667,336,1,9.760416667,24,0,396.5729167,1511,1.2,0,0,0,26.88125,29.5,23.7,81.15625,93,71,1005.40625,1007,1004,5.577083333,8.2,1.6,8.223958333,12.8,2.4,214.8541667,292,190,10.20833333,20,8,303.0520833,1292.7,1.5,0.054166667,3.3,0,25.659375,28.5,22.5,82.26041667,95,68,1009.625,1012,1007,3.36875,6.1,1.2,4.939583333,8.7,1.7,149.3125,232,27,10,16,5,250.68125,1159.4,1.5,0.016666667,1.3,0,25.078125,29.9,21.5,82.35416667,95,63,1014,1016,1012,2.052083333,3.8,0.4,3.052083333,5.9,0.9,94.97916667,359,1,11.375,34,1,351.4270833,1533.5,1.5,0,0,0,24.85,29.8,21.6,83.1875,96,60,1017.260417,1019,1015,1.982291667,4.6,0.3,2.925,6.3,0.9,111.9479167,360,1,11.89583333,61,5,318.0958333,1622.6,1.5,0,0,0,25.00104167,30.2,20.4,81.47916667,96,55,1019.229167,1021,1018,1.572916667,3.4,0,2.413541667,5.4,0.4,143.2916667,357,2,13.875,50,0,459.6572917,1585.9,1.5,0,0,0,25.16354167,28.1,21.5,77.30208333,94,66,1019.541667,1021,1018,3.097916667,5.5,0.2,4.6125,7.9,0.5,126.0729167,346,3,11.0625,37,0,457.290625,1745.8,1.5,0,0,0,22.9625,28.5,15.4,73.15625,91,56,1019.552083,1021,1018,2.935416667,5.9,0.8,4.210416667,8,1,76.98958333,358,1,9.822916667,29,3,416.865625,1483.5,0.8,0,0,0
0.4,1.7,6.2,26.9,15.6,8.1,30.1,0.003,0.043,0.016,23.91,2012,10,2,2012.752909,2012.75,-1,-1.84E-16,0.059,19.66666667,24.19375,27.6,20.9,75.96875,93,56,1010.833333,1016,1007,3.088541667,7.2,0.3,4.561458333,10.2,0.6,262.7916667,336,1,9.760416667,24,0,396.5729167,1511,1.2,0,0,0,26.88125,29.5,23.7,81.15625,93,71,1005.40625,1007,1004,5.577083333,8.2,1.6,8.223958333,12.8,2.4,214.8541667,292,190,10.20833333,20,8,303.0520833,1292.7,1.5,0.054166667,3.3,0,25.659375,28.5,22.5,82.26041667,95,68,1009.625,1012,1007,3.36875,6.1,1.2,4.939583333,8.7,1.7,149.3125,232,27,10,16,5,250.68125,1159.4,1.5,0.016666667,1.3,0,25.078125,29.9,21.5,82.35416667,95,63,1014,1016,1012,2.052083333,3.8,0.4,3.052083333,5.9,0.9,94.97916667,359,1,11.375,34,1,351.4270833,1533.5,1.5,0,0,0,24.85,29.8,21.6,83.1875,96,60,1017.260417,1019,1015,1.982291667,4.6,0.3,2.925,6.3,0.9,111.9479167,360,1,11.89583333,61,5,318.0958333,1622.6,1.5,0,0,0,25.00104167,30.2,20.4,81.47916667,96,55,1019.229167,1021,1018,1.572916667,3.4,0,2.413541667,5.4,0.4,143.2916667,357,2,13.875,50,0,459.6572917,1585.9,1.5,0,0,0,25.16354167,28.1,21.5,77.30208333,94,66,1019.541667,1021,1018,3.097916667,5.5,0.2,4.6125,7.9,0.5,126.0729167,346,3,11.0625,37,0,457.290625,1745.8,1.5,0,0,0,22.9625,28.5,15.4,73.15625,91,56,1019.552083,1021,1018,2.935416667,5.9,0.8,4.210416667,8,1,76.98958333,358,1,9.822916667,29,3,416.865625,1483.5,0.8,0,0,0
0.4,1.7,6.2,26.9,15.6,8.1,30.1,0.003,0.013,0.012,23.02,2012,10,2,2012.752909,2012.75,-1,-1.84E-16,0.025,8.333333333,24.19375,27.6,20.9,75.96875,93,56,1010.833333,1016,1007,3.088541667,7.2,0.3,4.561458333,10.2,0.6,262.7916667,336,1,9.760416667,24,0,396.5729167,1511,1.2,0,0,0,26.88125,29.5,23.7,81.15625,93,71,1005.40625,1007,1004,5.577083333,8.2,1.6,8.223958333,12.8,2.4,214.8541667,292,190,10.20833333,20,8,303.0520833,1292.7,1.5,0.054166667,3.3,0,25.659375,28.5,22.5,82.26041667,95,68,1009.625,1012,1007,3.36875,6.1,1.2,4.939583333,8.7,1.7,149.3125,232,27,10,16,5,250.68125,1159.4,1.5,0.016666667,1.3,0,25.078125,29.9,21.5,82.35416667,95,63,1014,1016,1012,2.052083333,3.8,0.4,3.052083333,5.9,0.9,94.97916667,359,1,11.375,34,1,351.4270833,1533.5,1.5,0,0,0,24.85,29.8,21.6,83.1875,96,60,1017.260417,1019,1015,1.982291667,4.6,0.3,2.925,6.3,0.9,111.9479167,360,1,11.89583333,61,5,318.0958333,1622.6,1.5,0,0,0,25.00104167,30.2,20.4,81.47916667,96,55,1019.229167,1021,1018,1.572916667,3.4,0,2.413541667,5.4,0.4,143.2916667,357,2,13.875,50,0,459.6572917,1585.9,1.5,0,0,0,25.16354167,28.1,21.5,77.30208333,94,66,1019.541667,1021,1018,3.097916667,5.5,0.2,4.6125,7.9,0.5,126.0729167,346,3,11.0625,37,0,457.290625,1745.8,1.5,0,0,0,22.9625,28.5,15.4,73.15625,91,56,1019.552083,1021,1018,2.935416667,5.9,0.8,4.210416667,8,1,76.98958333,358,1,9.822916667,29,3,416.865625,1483.5,0.8,0,0,0
0.4,1.8,5.7,26.8,27,8.2,51.6,0.003,0.042,0.015,12.29,2012,10,2,2012.752909,2012.75,-1,-1.84E-16,0.057,19,24.19375,27.6,20.9,75.96875,93,56,1010.833333,1016,1007,3.088541667,7.2,0.3,4.561458333,10.2,0.6,262.7916667,336,1,9.760416667,24,0,396.5729167,1511,1.2,0,0,0,26.88125,29.5,23.7,81.15625,93,71,1005.40625,1007,1004,5.577083333,8.2,1.6,8.223958333,12.8,2.4,214.8541667,292,190,10.20833333,20,8,303.0520833,1292.7,1.5,0.054166667,3.3,0,25.659375,28.5,22.5,82.26041667,95,68,1009.625,1012,1007,3.36875,6.1,1.2,4.939583333,8.7,1.7,149.3125,232,27,10,16,5,250.68125,1159.4,1.5,0.016666667,1.3,0,25.078125,29.9,21.5,82.35416667,95,63,1014,1016,1012,2.052083333,3.8,0.4,3.052083333,5.9,0.9,94.97916667,359,1,11.375,34,1,351.4270833,1533.5,1.5,0,0,0,24.85,29.8,21.6,83.1875,96,60,1017.260417,1019,1015,1.982291667,4.6,0.3,2.925,6.3,0.9,111.9479167,360,1,11.89583333,61,5,318.0958333,1622.6,1.5,0,0,0,25.00104167,30.2,20.4,81.47916667,96,55,1019.229167,1021,1018,1.572916667,3.4,0,2.413541667,5.4,0.4,143.2916667,357,2,13.875,50,0,459.6572917,1585.9,1.5,0,0,0,25.16354167,28.1,21.5,77.30208333,94,66,1019.541667,1021,1018,3.097916667,5.5,0.2,4.6125,7.9,0.5,126.0729167,346,3,11.0625,37,0,457.290625,1745.8,1.5,0,0,0,22.9625,28.5,15.4,73.15625,91,56,1019.552083,1021,1018,2.935416667,5.9,0.8,4.210416667,8,1,76.98958333,358,1,9.822916667,29,3,416.865625,1483.5,0.8,0,0,0
1.7,4.7,6.03,27,0.1,8,4.4,0.008,0.013,0.215,4.47,2012,10,2,2012.752909,2012.75,-1,-1.84E-16,0.228,28.5,24.19375,27.6,20.9,75.96875,93,56,1010.833333,1016,1007,3.088541667,7.2,0.3,4.561458333,10.2,0.6,262.7916667,336,1,9.760416667,24,0,396.5729167,1511,1.2,0,0,0,26.88125,29.5,23.7,81.15625,93,71,1005.40625,1007,1004,5.577083333,8.2,1.6,8.223958333,12.8,2.4,214.8541667,292,190,10.20833333,20,8,303.0520833,1292.7,1.5,0.054166667,3.3,0,25.659375,28.5,22.5,82.26041667,95,68,1009.625,1012,1007,3.36875,6.1,1.2,4.939583333,8.7,1.7,149.3125,232,27,10,16,5,250.68125,1159.4,1.5,0.016666667,1.3,0,25.078125,29.9,21.5,82.35416667,95,63,1014,1016,1012,2.052083333,3.8,0.4,3.052083333,5.9,0.9,94.97916667,359,1,11.375,34,1,351.4270833,1533.5,1.5,0,0,0,24.85,29.8,21.6,83.1875,96,60,1017.260417,1019,1015,1.982291667,4.6,0.3,2.925,6.3,0.9,111.9479167,360,1,11.89583333,61,5,318.0958333,1622.6,1.5,0,0,0,25.00104167,30.2,20.4,81.47916667,96,55,1019.229167,1021,1018,1.572916667,3.4,0,2.413541667,5.4,0.4,143.2916667,357,2,13.875,50,0,459.6572917,1585.9,1.5,0,0,0,25.16354167,28.1,21.5,77.30208333,94,66,1019.541667,1021,1018,3.097916667,5.5,0.2,4.6125,7.9,0.5,126.0729167,346,3,11.0625,37,0,457.290625,1745.8,1.5,0,0,0,22.9625,28.5,15.4,73.15625,91,56,1019.552083,1021,1018,2.935416667,5.9,0.8,4.210416667,8,1,76.98958333,358,1,9.822916667,29,3,416.865625,1483.5,0.8,0,0,0
0.6,4.1,6.66,20,34.8,8.3,16.2,0.003,0.013,0.004,4.47,2012,11,6,2012.848734,2012.833333,-0.866025404,0.5,0.017,5.666666667,15.49166667,20.8,9.4,74.36458333,92,41,1012.96875,1015,1011,2.521875,6.1,0.7,4.220833333,9.6,1.1,196.375,360,0,17.30208333,56,6,259.61875,1312.5,0.8,0.03125,1,0,17.296875,22.6,13.1,74.26041667,96,33,1015.791667,1018,1014,2.078125,3.6,0.3,3.275,5.8,0.7,172.5833333,355,1,12.65625,52,2,308.2625,1156.8,0.8,0,0,0,20.753125,26.5,16.3,85.35416667,99,48,1017.364583,1020,1015,2.05,4.8,0,3.061458333,7.5,0,250.7083333,324,0,9.489583333,44,0,268.3625,1159,1.3,0.003125,0.3,0,20.42604167,26.4,16.7,90.29166667,98,61,1018.739583,1020,1018,2.134375,5.1,0,3.085416667,6.8,0,209.3541667,358,0,8.854166667,46,0,323.353125,1254.7,1.4,0,0,0,17.109375,23.9,10.1,79.92708333,97,40,1017.5625,1019,1016,1.982291667,5.9,0.1,2.842708333,8.6,0.5,198.2604167,358,3,8.458333333,37,0,320.0458333,1233.3,1,0,0,0,17.00416667,23.5,13,73.48958333,96,31,1015.635417,1018,1014,2.010416667,3.8,0.1,3.201041667,7.1,0.5,185.6979167,359,1,12.22916667,76,1,305.8916667,1270.8,0.8,0.021875,1.8,0,15.67291667,22.4,9.1,54.96875,85,29,1015.59375,1018,1014,3.007291667,6.5,1.3,4.675,9.6,1.5,300.625,354,235,11.07291667,30,2,344.0614583,1273.7,0.8,0,0,0,11.63645833,18,5.5,46.9375,65,26,1013.583333,1015,1012,3.8625,6.6,1.8,6.489583333,11.2,2.5,313.6458333,345,282,13.26041667,25,6,353.0979167,1296.3,1.1,0,0,0
0.9,2.2,7.35,19.8,30.1,8.4,6.2,0.003,0.046,0.006,3.13,2012,11,6,2012.848734,2012.833333,-0.866025404,0.5,0.052,17.33333333,15.49166667,20.8,9.4,74.36458333,92,41,1012.96875,1015,1011,2.521875,6.1,0.7,4.220833333,9.6,1.1,196.375,360,0,17.30208333,56,6,259.61875,1312.5,0.8,0.03125,1,0,17.296875,22.6,13.1,74.26041667,96,33,1015.791667,1018,1014,2.078125,3.6,0.3,3.275,5.8,0.7,172.5833333,355,1,12.65625,52,2,308.2625,1156.8,0.8,0,0,0,20.753125,26.5,16.3,85.35416667,99,48,1017.364583,1020,1015,2.05,4.8,0,3.061458333,7.5,0,250.7083333,324,0,9.489583333,44,0,268.3625,1159,1.3,0.003125,0.3,0,20.42604167,26.4,16.7,90.29166667,98,61,1018.739583,1020,1018,2.134375,5.1,0,3.085416667,6.8,0,209.3541667,358,0,8.854166667,46,0,323.353125,1254.7,1.4,0,0,0,17.109375,23.9,10.1,79.92708333,97,40,1017.5625,1019,1016,1.982291667,5.9,0.1,2.842708333,8.6,0.5,198.2604167,358,3,8.458333333,37,0,320.0458333,1233.3,1,0,0,0,17.00416667,23.5,13,73.48958333,96,31,1015.635417,1018,1014,2.010416667,3.8,0.1,3.201041667,7.1,0.5,185.6979167,359,1,12.22916667,76,1,305.8916667,1270.8,0.8,0.021875,1.8,0,15.67291667,22.4,9.1,54.96875,85,29,1015.59375,1018,1014,3.007291667,6.5,1.3,4.675,9.6,1.5,300.625,354,235,11.07291667,30,2,344.0614583,1273.7,0.8,0,0,0,11.63645833,18,5.5,46.9375,65,26,1013.583333,1015,1012,3.8625,6.6,1.8,6.489583333,11.2,2.5,313.6458333,345,282,13.26041667,25,6,353.0979167,1296.3,1.1,0,0,0
0.7,1.7,6.78,20.3,34,8.3,11.2,0.003,0.058,0.005,4.24,2012,11,6,2012.848734,2012.833333,-0.866025404,0.5,0.063,21,15.49166667,20.8,9.4,74.36458333,92,41,1012.96875,1015,1011,2.521875,6.1,0.7,4.220833333,9.6,1.1,196.375,360,0,17.30208333,56,6,259.61875,1312.5,0.8,0.03125,1,0,17.296875,22.6,13.1,74.26041667,96,33,1015.791667,1018,1014,2.078125,3.6,0.3,3.275,5.8,0.7,172.5833333,355,1,12.65625,52,2,308.2625,1156.8,0.8,0,0,0,20.753125,26.5,16.3,85.35416667,99,48,1017.364583,1020,1015,2.05,4.8,0,3.061458333,7.5,0,250.7083333,324,0,9.489583333,44,0,268.3625,1159,1.3,0.003125,0.3,0,20.42604167,26.4,16.7,90.29166667,98,61,1018.739583,1020,1018,2.134375,5.1,0,3.085416667,6.8,0,209.3541667,358,0,8.854166667,46,0,323.353125,1254.7,1.4,0,0,0,17.109375,23.9,10.1,79.92708333,97,40,1017.5625,1019,1016,1.982291667,5.9,0.1,2.842708333,8.6,0.5,198.2604167,358,3,8.458333333,37,0,320.0458333,1233.3,1,0,0,0,17.00416667,23.5,13,73.48958333,96,31,1015.635417,1018,1014,2.010416667,3.8,0.1,3.201041667,7.1,0.5,185.6979167,359,1,12.22916667,76,1,305.8916667,1270.8,0.8,0.021875,1.8,0,15.67291667,22.4,9.1,54.96875,85,29,1015.59375,1018,1014,3.007291667,6.5,1.3,4.675,9.6,1.5,300.625,354,235,11.07291667,30,2,344.0614583,1273.7,0.8,0,0,0,11.63645833,18,5.5,46.9375,65,26,1013.583333,1015,1012,3.8625,6.6,1.8,6.489583333,11.2,2.5,313.6458333,345,282,13.26041667,25,6,353.0979167,1296.3,1.1,0,0,0
1.2,2.1,7.37,19.9,15.1,8.3,4.2,0.005,0.042,0.056,3.13,2012,11,6,2012.848734,2012.833333,-0.866025404,0.5,0.098,19.6,15.49166667,20.8,9.4,74.36458333,92,41,1012.96875,1015,1011,2.521875,6.1,0.7,4.220833333,9.6,1.1,196.375,360,0,17.30208333,56,6,259.61875,1312.5,0.8,0.03125,1,0,17.296875,22.6,13.1,74.26041667,96,33,1015.791667,1018,1014,2.078125,3.6,0.3,3.275,5.8,0.7,172.5833333,355,1,12.65625,52,2,308.2625,1156.8,0.8,0,0,0,20.753125,26.5,16.3,85.35416667,99,48,1017.364583,1020,1015,2.05,4.8,0,3.061458333,7.5,0,250.7083333,324,0,9.489583333,44,0,268.3625,1159,1.3,0.003125,0.3,0,20.42604167,26.4,16.7,90.29166667,98,61,1018.739583,1020,1018,2.134375,5.1,0,3.085416667,6.8,0,209.3541667,358,0,8.854166667,46,0,323.353125,1254.7,1.4,0,0,0,17.109375,23.9,10.1,79.92708333,97,40,1017.5625,1019,1016,1.982291667,5.9,0.1,2.842708333,8.6,0.5,198.2604167,358,3,8.458333333,37,0,320.0458333,1233.3,1,0,0,0,17.00416667,23.5,13,73.48958333,96,31,1015.635417,1018,1014,2.010416667,3.8,0.1,3.201041667,7.1,0.5,185.6979167,359,1,12.22916667,76,1,305.8916667,1270.8,0.8,0.021875,1.8,0,15.67291667,22.4,9.1,54.96875,85,29,1015.59375,1018,1014,3.007291667,6.5,1.3,4.675,9.6,1.5,300.625,354,235,11.07291667,30,2,344.0614583,1273.7,0.8,0,0,0,11.63645833,18,5.5,46.9375,65,26,1013.583333,1015,1012,3.8625,6.6,1.8,6.489583333,11.2,2.5,313.6458333,345,282,13.26041667,25,6,353.0979167,1296.3,1.1,0,0,0
0.8,1.9,7.31,21.7,17.2,8.5,7.5,0.003,0.038,0.006,12.07,2012,11,6,2012.848734,2012.833333,-0.866025404,0.5,0.044,14.66666667,15.49166667,20.8,9.4,74.36458333,92,41,1012.96875,1015,1011,2.521875,6.1,0.7,4.220833333,9.6,1.1,196.375,360,0,17.30208333,56,6,259.61875,1312.5,0.8,0.03125,1,0,17.296875,22.6,13.1,74.26041667,96,33,1015.791667,1018,1014,2.078125,3.6,0.3,3.275,5.8,0.7,172.5833333,355,1,12.65625,52,2,308.2625,1156.8,0.8,0,0,0,20.753125,26.5,16.3,85.35416667,99,48,1017.364583,1020,1015,2.05,4.8,0,3.061458333,7.5,0,250.7083333,324,0,9.489583333,44,0,268.3625,1159,1.3,0.003125,0.3,0,20.42604167,26.4,16.7,90.29166667,98,61,1018.739583,1020,1018,2.134375,5.1,0,3.085416667,6.8,0,209.3541667,358,0,8.854166667,46,0,323.353125,1254.7,1.4,0,0,0,17.109375,23.9,10.1,79.92708333,97,40,1017.5625,1019,1016,1.982291667,5.9,0.1,2.842708333,8.6,0.5,198.2604167,358,3,8.458333333,37,0,320.0458333,1233.3,1,0,0,0,17.00416667,23.5,13,73.48958333,96,31,1015.635417,1018,1014,2.010416667,3.8,0.1,3.201041667,7.1,0.5,185.6979167,359,1,12.22916667,76,1,305.8916667,1270.8,0.8,0.021875,1.8,0,15.67291667,22.4,9.1,54.96875,85,29,1015.59375,1018,1014,3.007291667,6.5,1.3,4.675,9.6,1.5,300.625,354,235,11.07291667,30,2,344.0614583,1273.7,0.8,0,0,0,11.63645833,18,5.5,46.9375,65,26,1013.583333,1015,1012,3.8625,6.6,1.8,6.489583333,11.2,2.5,313.6458333,345,282,13.26041667,25,6,353.0979167,1296.3,1.1,0,0,0
0.8,1.9,7.31,21.7,17.2,8.5,7.5,0.003,0.023,0.004,8.49,2012,11,6,2012.848734,2012.833333,-0.866025404,0.5,0.027,9,15.49166667,20.8,9.4,74.36458333,92,41,1012.96875,1015,1011,2.521875,6.1,0.7,4.220833333,9.6,1.1,196.375,360,0,17.30208333,56,6,259.61875,1312.5,0.8,0.03125,1,0,17.296875,22.6,13.1,74.26041667,96,33,1015.791667,1018,1014,2.078125,3.6,0.3,3.275,5.8,0.7,172.5833333,355,1,12.65625,52,2,308.2625,1156.8,0.8,0,0,0,20.753125,26.5,16.3,85.35416667,99,48,1017.364583,1020,1015,2.05,4.8,0,3.061458333,7.5,0,250.7083333,324,0,9.489583333,44,0,268.3625,1159,1.3,0.003125,0.3,0,20.42604167,26.4,16.7,90.29166667,98,61,1018.739583,1020,1018,2.134375,5.1,0,3.085416667,6.8,0,209.3541667,358,0,8.854166667,46,0,323.353125,1254.7,1.4,0,0,0,17.109375,23.9,10.1,79.92708333,97,40,1017.5625,1019,1016,1.982291667,5.9,0.1,2.842708333,8.6,0.5,198.2604167,358,3,8.458333333,37,0,320.0458333,1233.3,1,0,0,0,17.00416667,23.5,13,73.48958333,96,31,1015.635417,1018,1014,2.010416667,3.8,0.1,3.201041667,7.1,0.5,185.6979167,359,1,12.22916667,76,1,305.8916667,1270.8,0.8,0.021875,1.8,0,15.67291667,22.4,9.1,54.96875,85,29,1015.59375,1018,1014,3.007291667,6.5,1.3,4.675,9.6,1.5,300.625,354,235,11.07291667,30,2,344.0614583,1273.7,0.8,0,0,0,11.63645833,18,5.5,46.9375,65,26,1013.583333,1015,1012,3.8625,6.6,1.8,6.489583333,11.2,2.5,313.6458333,345,282,13.26041667,25,6,353.0979167,1296.3,1.1,0,0,0
